MT    41
1  1  -1.461  0.743  
34
88.95135 2.1786e-02 -2.7948e-02 7.8788e-02 -7.8679e-02 -9.7098e-02 1.0863e-01 -3.1513e-02 2.7719e-02 2.5126e-03 2.5126e-03 2.5474e-03 2.5474e-03 2.5474e-03 2.5474e-03 3.1279e-03 3.1279e-03 
60.20894 1.6715e-02 -2.1542e-02 6.7576e-02 -6.2972e-02 -7.9260e-02 8.5054e-02 -2.6420e-02 2.1318e-02 2.0074e-03 2.0074e-03 2.0726e-03 2.0726e-03 2.0726e-03 2.0726e-03 2.5129e-03 2.5129e-03 
40.75393 1.3454e-02 -1.6511e-02 5.8124e-02 -5.1895e-02 -6.7302e-02 6.7428e-02 -2.3380e-02 1.6977e-02 1.6295e-03 1.6295e-03 1.7232e-03 1.7232e-03 1.7232e-03 1.7232e-03 2.0986e-03 2.0986e-03 
27.58532 1.1494e-02 -1.2510e-02 4.9704e-02 -4.2776e-02 -5.8372e-02 5.3298e-02 -2.1033e-02 1.3551e-02 1.3351e-03 1.3351e-03 1.4399e-03 1.4399e-03 1.4399e-03 1.4399e-03 1.7789e-03 1.7789e-03 
18.67181 1.0273e-02 -9.5236e-03 4.2879e-02 -3.4992e-02 -5.0915e-02 4.2569e-02 -1.9388e-02 1.0655e-02 1.1138e-03 1.1138e-03 1.2121e-03 1.2121e-03 1.2121e-03 1.2121e-03 1.5327e-03 1.5327e-03 
12.63848 9.3911e-03 -7.4210e-03 3.7338e-02 -2.8462e-02 -4.3894e-02 3.0659e-02 -1.8211e-02 8.6868e-03 9.4822e-04 9.4822e-04 1.0027e-03 1.0027e-03 1.0203e-03 1.0203e-03 1.3147e-03 1.3147e-03 
8.55467 8.6607e-03 -6.3646e-03 3.2110e-02 -2.2330e-02 -3.7584e-02 2.3432e-02 -1.6747e-02 7.4111e-03 8.2011e-04 8.2011e-04 8.3240e-04 8.3240e-04 1.0376e-03 1.0376e-03 1.1392e-03 1.1392e-03 
5.79044 7.8930e-03 -5.8738e-03 2.8716e-02 -1.8678e-02 -3.2724e-02 2.1833e-02 -1.5172e-02 7.3485e-03 7.3434e-04 7.3434e-04 7.3419e-04 7.3419e-04 9.9780e-04 9.9780e-04 1.0301e-03 1.0301e-03 
3.91941 6.8273e-03 -5.6576e-03 2.5590e-02 -1.5851e-02 -2.8438e-02 2.0081e-02 -1.3479e-02 7.0594e-03 6.5349e-04 6.5349e-04 6.4743e-04 6.4743e-04 9.5359e-04 9.5359e-04 9.5359e-04 9.5359e-04 
2.65295 5.3274e-03 -5.8268e-03 2.2605e-02 -1.3653e-02 -2.4635e-02 1.7647e-02 -1.1634e-02 6.4665e-03 5.7757e-04 5.7757e-04 5.6577e-04 5.6577e-04 8.9941e-04 8.9941e-04 8.9941e-04 8.9941e-04 
1.79571 3.4106e-03 -5.5718e-03 1.9570e-02 -1.1861e-02 -2.0577e-02 1.6168e-02 -1.0035e-02 5.5269e-03 4.8908e-04 4.8908e-04 4.8943e-04 4.8943e-04 8.3516e-04 8.3516e-04 8.3516e-04 8.3516e-04 
1.21547 1.4829e-03 -4.9663e-03 1.6947e-02 -1.0454e-02 -1.6684e-02 1.5132e-02 -8.7655e-03 4.5798e-03 4.0636e-04 4.0636e-04 4.2356e-04 4.2356e-04 7.7742e-04 7.7742e-04 7.7742e-04 7.7742e-04 
0.82272 1.6887e-05 -4.3423e-03 1.4907e-02 -9.2807e-03 -1.3302e-02 1.4064e-02 -7.7682e-03 3.9301e-03 3.4929e-04 3.4929e-04 4.8011e-04 4.8011e-04 7.3733e-04 7.3733e-04 7.3733e-04 7.3733e-04 
0.55688 -1.2077e-03 -3.1424e-03 1.3098e-02 -8.1105e-03 -9.7041e-03 1.2532e-02 -6.8770e-03 3.4544e-03 2.8806e-04 2.8806e-04 6.4775e-04 6.4775e-04 7.0641e-04 7.0641e-04 7.0641e-04 7.0641e-04 
0.37694 -1.7935e-03 -1.9679e-03 1.1374e-02 -7.0647e-03 -6.7298e-03 1.0638e-02 -5.8177e-03 3.1645e-03 2.9640e-04 2.9640e-04 1.0489e-03 1.0489e-03 7.1063e-04 7.1063e-04 7.1063e-04 7.1063e-04 
0.25514 -1.8253e-03 -9.0249e-04 9.8475e-03 -6.2145e-03 -4.4948e-03 8.5443e-03 -4.6251e-03 3.0633e-03 3.1346e-04 3.1346e-04 1.7998e-03 1.7998e-03 7.7065e-04 7.7065e-04 7.7065e-04 7.7065e-04 
0.17270 -1.6750e-03 -4.0607e-04 8.5255e-03 -5.4559e-03 -3.0435e-03 6.3681e-03 -4.4533e-03 2.7267e-03 2.4565e-04 2.4565e-04 3.2054e-03 3.2054e-03 1.2788e-03 1.2788e-03 1.2788e-03 1.2788e-03 
0.11689 -1.5155e-03 -2.1238e-05 7.3310e-03 -4.8511e-03 -1.9916e-03 4.5062e-03 -4.2034e-03 2.2592e-03 1.9568e-04 1.9568e-04 3.4552e-03 3.4552e-03 1.3996e-03 1.3996e-03 1.3996e-03 1.3996e-03 
0.07912 -1.3641e-03 2.9241e-04 6.2556e-03 -4.3733e-03 -1.2318e-03 2.9392e-03 -3.8584e-03 1.7183e-03 1.7587e-04 1.7587e-04 2.2087e-03 2.2087e-03 9.9281e-04 9.9281e-04 9.9281e-04 9.9281e-04 
0.05356 -1.1311e-03 3.9374e-04 5.2798e-03 -3.9145e-03 -7.3847e-04 1.9090e-03 -2.5697e-03 1.7272e-03 1.5105e-04 1.5105e-04 2.8335e-03 2.8335e-03 7.8882e-04 7.8882e-04 7.8882e-04 7.8882e-04 
