MT    42
1  1  -2.671  19.713  
31
0.03625 3.2948e-03 -1.5104e-03 3.7268e-03 -3.4628e-03 -5.9984e-03 4.2416e-03 -1.4941e-03 4.7516e-04 3.0058e-04 3.0058e-04 2.4454e-04 2.4454e-04 2.4454e-04 2.4454e-04 2.3757e-04 2.3757e-04 
0.02454 2.7392e-03 -1.5942e-03 3.0155e-03 -2.9556e-03 -4.8739e-03 3.9830e-03 -1.3196e-03 7.3288e-04 2.5607e-04 2.5607e-04 2.0621e-04 2.0621e-04 2.0621e-04 2.0621e-04 2.1576e-04 2.1576e-04 
0.01661 2.1245e-03 -1.6035e-03 2.4454e-03 -2.4966e-03 -3.8623e-03 3.5501e-03 -1.1012e-03 8.3426e-04 2.1349e-04 2.1349e-04 1.7127e-04 1.7127e-04 1.7127e-04 1.7127e-04 1.8845e-04 1.8845e-04 
0.01124 1.5172e-03 -1.5358e-03 1.9229e-03 -2.0628e-03 -2.9294e-03 3.0172e-03 -8.1734e-04 6.8963e-04 1.7272e-04 1.7272e-04 1.3775e-04 1.3775e-04 1.3775e-04 1.3775e-04 1.4845e-04 1.4845e-04 
0.00761 1.0970e-03 -1.4163e-03 1.5260e-03 -1.7121e-03 -2.2658e-03 2.5219e-03 -6.4090e-04 6.1914e-04 1.4189e-04 1.4189e-04 1.1154e-04 1.1154e-04 1.1154e-04 1.1154e-04 1.2167e-04 1.2167e-04 
0.00515 7.5998e-04 -1.2451e-03 1.2057e-03 -1.4017e-03 -1.7619e-03 2.0503e-03 -4.9993e-04 5.3235e-04 1.1496e-04 1.1496e-04 8.9428e-05 8.9428e-05 8.9428e-05 8.9428e-05 9.8356e-05 9.8356e-05 
0.00349 4.4744e-04 -1.0405e-03 9.3278e-04 -1.1029e-03 -1.3549e-03 1.5971e-03 -3.5695e-04 3.0517e-04 8.9536e-05 8.9536e-05 6.9573e-05 6.9573e-05 6.9573e-05 6.9573e-05 6.9422e-05 6.9422e-05 
0.00236 2.1554e-04 -8.0762e-04 7.5204e-04 -8.7198e-04 -1.0960e-03 1.2558e-03 -3.2298e-04 3.0706e-04 6.8675e-05 6.8675e-05 5.6241e-05 5.6241e-05 5.5416e-05 5.5416e-05 6.0331e-05 6.0331e-05 
0.00160 5.4245e-05 -5.5004e-04 6.1354e-04 -6.8157e-04 -9.0140e-04 9.8095e-04 -3.0600e-04 3.1508e-04 1.4490e-04 1.4490e-04 9.4114e-05 9.4114e-05 9.8195e-05 9.8195e-05 9.8195e-05 9.8195e-05 
0.00108 -5.1985e-05 -2.7424e-04 4.9534e-04 -5.1793e-04 -7.3571e-04 7.4963e-04 -2.9075e-04 3.0937e-04 4.5608e-04 4.5608e-04 2.5371e-04 2.5371e-04 2.6168e-04 2.6168e-04 2.6168e-04 2.6168e-04 
3  3  -2.281  1.197  
25
40.75393 -5.1814e-03 1.3857e-02 1.3284e-01 -2.1724e-01 -1.0035e-01 1.7921e-01 2.0434e-02 -2.2286e-02 6.7526e-03 6.7526e-03 9.1477e-03 9.1477e-03 9.1477e-03 9.1477e-03 6.0746e-03 6.0746e-03 
27.58532 -7.5356e-03 6.2087e-03 1.1484e-01 -1.4874e-01 -7.1216e-02 1.2341e-01 1.1081e-02 -4.1574e-03 5.1359e-03 5.1359e-03 6.5451e-03 6.5451e-03 6.5451e-03 6.5451e-03 4.0218e-03 4.0218e-03 
18.67181 -5.3139e-03 5.4127e-03 1.0367e-01 -1.0789e-01 -5.5096e-02 8.7915e-02 1.1823e-02 -4.1669e-04 2.3582e-03 2.3582e-03 4.9838e-03 4.9838e-03 4.9838e-03 4.9838e-03 2.4524e-03 2.4524e-03 
12.63848 -5.7112e-03 5.4715e-03 9.4498e-02 -7.7888e-02 -4.5627e-02 6.1500e-02 1.1569e-02 -8.6501e-04 2.1785e-03 2.1785e-03 3.8735e-03 3.8735e-03 3.8735e-03 3.8735e-03 2.0864e-03 2.0864e-03 
8.55467 -6.4584e-03 5.6822e-03 8.7246e-02 -5.9626e-02 -4.0087e-02 4.5531e-02 1.1649e-02 -1.8626e-03 2.1105e-03 2.1105e-03 3.2026e-03 3.2026e-03 3.2026e-03 3.2026e-03 1.8726e-03 1.8726e-03 
5.79044 -7.1072e-03 6.3006e-03 8.1080e-02 -4.8909e-02 -3.6547e-02 3.6117e-02 1.2160e-02 -3.3133e-03 2.0992e-03 2.0992e-03 2.7901e-03 2.7901e-03 2.7901e-03 2.7901e-03 1.7813e-03 1.7813e-03 
